,name,ror_id
1244,Codarts Rotterdam,04vtvrr13
1245,Marnix Academie,03xws5b35
1246,Reformed University of Applied Sciences,02ar29j81
1247,Katholieke Pabo Zwolle,05nrjb178
1248,European Patent Organisation,016vvkz13
1249,Tactus Verslavingszorg,00v0vvh64
1250,Stichting Jij Speelt de Hoofdrol,04yd0my20
1251,Global Flyway Network,04srm5m98
1252,Open Data Infrastructure for Social Science and Economic Innovations,03m8v6t10
1253,Nutreco (Netherlands),05fb2ej88
1254,Natuurmuseum Brabant,04py0zz23
1255,Therabel (Netherlands),040ep5714
1256,Besi (Netherlands),02ws27m94
1257,Curio,00e39jm60
1258,GenomeScan (Netherlands),059ytn208
1259,Eaton (Netherlands),02pspay39
1260,Qu & Co. (Netherlands),05m107x33
1261,International Nemrud Foundation,03asbm106
1262,Harbour BioMed (Netherlands),02e2kms34
1263,Hartwig Medical Foundation,0428k0n93
1264,Tropenbos International,00yvwb080
1265,Center for Personalized Cancer Treatment,00xjcve44
1266,CRV (Netherlands),02w2xzg43
1267,Zuidwester,04bzz3t90
1268,Leidsche Rijn Julius Health Centers,02rx3c188
1269,Natural History Museum Maastricht,0488nj033
1270,Academic Medical Center,03t4gr691
1271,National Aerospace Laboratory,022sw4578
1272,Deltares,01deh9c76
1273,Erasmus University Rotterdam,057w15z03
1274,University of Amsterdam,04dkp9463
1275,University Medical Center Utrecht,0575yy874
1276,Biomedical Primate Research Centre,02ahxbh87
1277,Royal Tropical Institute,01z6bgg93
1278,Kema International (Netherlands),027b0sp52
1279,Microsoft (Netherlands),01x21tj82
1280,Netherlands Federation of University Medical Centres,02dm2pb39
1281,HAS University of Applied Sciences,05p706d77
1282,NHTV Breda University of Applied Sciences,04mfj5474
1283,Nyenrode Business University,018528593
1284,De Nederlandsche Bank,02fabx761
1285,Ziekenhuis Rivierenland,03xwgfg33
1286,United Nations University – Maastricht Economic and Social Research Institute on Innovation and Technology,053zwxr79
1287,Amsterdam University College,03dpjfc73
1288,Amsterdam University of the Arts,04dde1554
1289,Stenden University of Applied Sciences,026xbkx09
1290,Karakter,044jw3g30
1291,ArtEZ Institute of the Arts,05az93f25
1292,Education Council,04w3ppj64
1293,Kennemer Gasthuis,05d7whc82
1294,Aegon (Netherlands),04vxpm374
1295,Maastricht University Medical Centre,02d9ce178
1296,Canisius-Wilhelmina Ziekenhuis,027vts844
1297,Catharina Ziekenhuis,01qavk531
1298,Deventer Ziekenhuis,05w8df681
1299,De Wever-Ziekenhuis,0285m5c69
1300,Máxima Medisch Centrum,02x6rcb77
1301,Ziekenhuis Gelderse Vallei,03862t386
1302,Gelre Hospitals,05275vm15
1303,Streekziekenhuis Koningin Beatrix,02vn5as77
1304,Reinier de Graaf Hospital,00wkhef66
1305,Rijnstate Hospital,0561z8p38
1306,St Clara Hospital,05qfq7p37
1307,Zaans Medisch Centrum,0331x8t04
1308,Royal Dutch Kentalis,0175ya539
1309,Stichting Epilepsie Instellingen Nederland,051ae7717
1310,Netherlands Forensic Institute,04s2z4291
1311,Netherlands Institute for Neuroscience,05csn2x06
1312,Nederlands Instituut Voor Zuivel Oonderzoek,05ddg7v64
1313,Netherlands Pharmacovigilance Centre Lareb,04fp8ns78
1314,National Institute for Subatomic Physics,00f9tz983
1315,Papageno Foundation,05dyc0249
1316,ACS Biomarker (Netherlands),01fg04993
1317,Bouwcentrum (Netherlands),04eaqk971
1318,Bumaga (Netherlands),04qktt137
1319,Bio-Prodict (Netherlands),05ka98816
1320,Thermo Fisher Scientific (Netherlands),01139ec29
1321,Netherlands Controlling Authority for Milk and Milk Products,05sej3528
1322,Crisisplan,028gmb220
1323,CertiFlyer (Netherlands),02tzpx885
1324,E-Connection,05gjytt71
1325,E-Semble (Netherlands),03nygzm95
1326,ETC International,00d8t8t88
1327,"European Bureau of Library, Information and Documentation Associations",02qx3jt37
1328,Fujifilm (Netherlands),05b6fta51
1329,European Institute of Public Administration,014tp7304
1330,European Network for Cyber Security,0584wbt59
1331,Hycult Biotech (Netherlands),044j1gb67
1332,Environmental Analysis and Remote Sensing (Netherlands),00z443178
1333,Van Putten-Gas Energy Observatory (Netherlands),02caxje77
1334,Insulcon (Netherlands),03dwnrz57
1335,KE-Works (Netherlands),018x1vg82
1336,Librt (Netherlands),00yhce098
1337,Netherlands Food and Consumer Product Safety Authority,03v2e2v10
1338,Koppert (Netherlands),02dnajs12
1339,Machinefabriek Otto Schouten (Netherlands),05dmmmj28
1340,Ministry of Security and Justice,04nzhmg91
1341,Essent (Netherlands),042a0mn98
1342,MicroDish (Netherlands),003srnj92
1343,Microflown Technologies (Netherlands),04v9sac23
1344,Mierij Meteo,04g934a02
1345,PathoFinder (Netherlands),039je2z22
1346,Future Electronics (Netherlands),02sh10804
1347,Qserve Group (Netherlands),0235cda14
1348,Sappi (Netherlands),03m033p80
1349,STC Group (Netherlands),02r6y1x03
1350,Center for Technology & Innovation Management,041deym60
1351,SMST Designers & Constructors (Netherlands),002sayz20
1352,European Rail Research Institute,02za9ff59
1353,Dedicon,044jjd544
1354,Netherlands Institute for Social Research,04tagjk85
1355,Internet Memory Foundation,04pys4598
1356,Technology Foundation STW,057tq3593
1357,Waste,03vgpfk89
1358,Tauw Group (Netherlands),00h4fan47
1359,Tennet (Netherlands),02dyts510
1360,Wärtsilä (Netherlands),02yeqtv37
1361,eLEAF (Netherlands),05ggndd89
1362,IHE Delft Institute for Water Education,030deh410
1363,Addcomp (Netherlands),0081r6c67
1364,Tata Steel (Netherlands),00925cq50
1365,Infor (Netherlands),00cp8tk34
1366,Danone (Netherlands),01c5aqt35
1367,The Coatinc Company (Netherlands),02ps9at23
1368,ASML (Netherlands),01vxknj13
1369,Buck Consultants International,008wfp513
1370,Capgemini (Netherlands),03amxdk57
1371,Gemeente Den Haag,03w387231
1372,German Dutch Wind Tunnels,05vwbz082
1373,SGS (Netherlands),0171vtm86
1374,LioniX (Netherlands),00k8nkz10
1375,Dynniq (Netherlands),05edwfq62
1376,Jan de Rijk Logistics (Netherlands),0313r6y71
1377,Joint Institute for VLBI ERIC,006dmc180
1378,KeyGene (Netherlands),02zz2nb17
1379,Panteia,00p5j4e25
1380,National Library of the Netherlands,02w4jbg70
1381,Korps Landelijke Politiediensten,01trfzy92
1382,Nedstack fuel cell technology (Netherlands),01ctvj234
1383,Cultural Heritage Agency of Netherlands,01rxwr703
1384,Ministry of Infrastructure and the Environment,056a6x975
1385,Ministry of Health Welfare and Sport,041evnj42
1386,Ministry of the Interior and Kingdom Relations,01at1x128
1387,Re/genT (Netherlands),036nz4295
1388,Science and Technology Corporation (Netherlands),050regf97
1389,Kennisland,030bzfc32
1390,TuBerculosis Vaccine Initiative,01hb96w20
1391,Vilentum University of applied sciences,01xpgs822
1392,SupraPolix (Netherlands),01cmxpj21
1393,Nederlandse Spoorwegen,01024mn06
1394,Rijk Zwaan (Netherlands),00dzkep57
1395,Sylics (Netherlands),003eebv14
1396,TIE Kinetix (Netherlands),00zbvyk98
1397,Uniresearch,0547fcp84
1398,Maastro Clinic,059wkzj26
1399,European Neuro Muscular Centre,02babdz45
1400,Inter-Psy,03yew7168
1401,HealthNet TPO,0088fqs38
1402,GGZ Drenthe,0107rkg57
1403,Netherlands Institute for the Study of Crime and Law Enforcement,03124pm05
1404,Netherlands Comprehensive Cancer Organisation,03g5hcd33
1405,NTI University,025gshh98
1406,Brainport (Netherlands),0481b2b62
1407,Artemis One Health Research Foundation,00g4f6p58
1408,Prodrive Technologies (Netherlands),01zhpc307
1409,Biogen (Netherlands),01p0nd878
1410,AstraZeneca (Netherlands),021tmn508
1411,Hovon,056kpdx27
1412,European Society for Blood and Marrow Transplantation,014wq8057
1413,Ipsen (Netherlands),026jmga48
1414,Pharming Group (Netherlands),0233s3730
1415,Werkgroep Immunotherapie Nederland voor Oncologie,001crv456
1416,Westfriesgasthuis,0405b3553
1417,The Hague University of Applied Sciences,021zvq422
1418,Via Vinci Academy,026rmnx29
1419,Fons Vitae Lyceum,01p232496
1420,Centre for BioSystems Genomics,02j7y6936
1421,Fryske Akademy,05fcmfe52
1422,CSG Centre for Society and the Life Sciences,00pavee11
1423,Cito (Netherlands),04j4mc084
1424,Marecollege,03pdfag88
1425,Hazenberg Archeologie (Netherlands),01h1amn32
1426,HAN University of Applied Sciences,0500gea42
1427,Meertens Institute,05kaxyq51
1428,Huizinga Instituut,03wyamy27
1429,Q Free (Netherlands),03xw8f892
1430,Dacom (Netherlands),041n69t03
1431,Dutch Inspectorate of Education,05x74wc07
1432,International Institute of Social History,05dq4pp56
1433,Bertrand Russell College,002g6sj22
1434,Friesland College,02fq0hm69
1435,Roosevelt Study Center,05ck1h211
1436,Netherlands Institute for Advanced Study in the Humanities and Social Sciences,04z3wz653
1437,Bonaventuracollege,03nk3sc73
1438,Stichting Cultureel Erfgoed Zeeland,03a4a4y95
1439,Tropenmuseum,00r7zrn27
1440,National Museum of Ethnology,01xt0a511
1441,Windesheim Flevoland,036k3ee35
1442,Rotterdam University of Applied Sciences,0481e1q24
1443,TNO Management Consultants,03nawc604
1444,Joint Research Centre,05wzskb47
1445,UNStudio,05ngf5n66
1446,Sint Maartenskliniek,0454gfp30
1447,Netherlands Enterprise Agency,00mvd2t81
1448,Top Institute Pharma,01qmxzb47
1449,Stichting MS Research,00qeet526
1450,Prinses Beatrix Spierfonds,0011f2t53
1451,Nederlandse Brandwonden Stichting,01fz2rj87
1452,DOEN Foundation,03752z258
1453,Zorginstituut Nederland,038b4c997
1454,Spinoza Centre for Neuroimaging,05kgbsy64
1455,Gratama Stichting,0151rzq22
1456,Huisman (Netherlands),0372zyg05
1457,Oranje Fonds,00xvwyc81
1458,ODAS Stichting,03ye15z82
1459,Stichting tot Steun VCVGZ,05yh1h167
1460,Stichting Vrienden Beatrix Kinderziekenhuis,00vh82m49
1461,Tekke Huizinga Fonds,04jhza748
1462,A Sister's Hope,03dm55k03
1463,Bracco (Netherlands),00yxram96
1464,Hitachi (Netherlands),03fkhh366
1465,Eurofins (Netherlands),01fx1d378
1466,Boskalis (Netherlands),01w4ggt72
1467,Becton Dickinson (Netherlands),03qdj6986
1468,Promens Care,01hnq0310
1469,Topcon (Netherlands),05xjn4769
1470,Lung Foundation Netherlands,04gmab760
1471,Long Fonds,00ddgbf74
1472,Prins Bernhard Cultuurfonds,05j159997
1473,Stichting Achmea Slachtoffer en Samenleving,033hwwn95
1474,ALK-Abelló (Netherlands),022w0b336
1475,Stichting Kinderpostzegels Nederland,01dq08926
1476,Nederlandse Hoofdpijn Vereniging,044s3bf07
1477,Stryker (Netherlands),02nwyam20
1478,Princess Máxima Center,02aj7yc53
1479,A-SKIN (Netherlands),050782b52
1480,A.S. Watson (Netherlands),030nx8440
1481,Archipel Zorggroep (Netherlands),04m55rk62
1482,Academic Center for Evidence-Based Sports Medicine,017ecm653
1483,Radiotherapie Groep,048338z54
1484,Stichting De Opbouw,01jrsap74
1485,Stichting Artrose Zorg,00dfdhy47
1486,Embedded Fitness (Netherlands),03g9a1538
1487,Dentaid (Netherlands),043mdy139
1488,Hemics (Netherlands),02s8ewa53
1489,Royal Dutch Athletics Federation,01qyj3s68
1490,Atria,03n243a44
1491,Dialyse Centrum Groningen,022nxqs47
1492,Erfelijke Stofwisselingsziekten Nederland,05k9gkx37
1493,Avans+,003meye08
1494,Dokter Izak Wessel Stichting,01a2crk92
1495,GGNet,041g5fr04
1496,Dokter Wittenberg Stichting,007sjwq14
1497,Amsterdam Institute for Addiction Research,022gvqh28
1498,Dutch Colorectal Cancer Group,00nsb1162
1499,Bavo Stichting Heemstede,00zbyrh97
1500,Dystonie Vereniging,03bz8z424
1501,Stichting Bergh in het Zadel,009v0hs75
1502,Fietsersbond,05hcyxs26
1503,Zimmer Biomet (Netherlands),034k8cv93
1504,Geriant,01xazqf25
1505,Fonds voor het Hart,00ysd3163
1506,Robuust,01nsg2f90
1507,Bristol-Myers Squibb (Netherlands),00354aw77
1508,GGZ Westelijk Noord-Brabant,03ph8dz38
1509,GlaxoSmithKline (Netherlands),05atcw115
1510,Janivo Stichting,04e65y578
1511,Nefrovisie,03y974j42
1512,Food & Nutrition,04wpjg525
1513,Fyzzio (Netherlands),004xe4a74
1514,Haemonetics (Netherlands),01bcv2838
1515,Health Holland,056cwr036
1516,Cornelia-Stichting,054d83h93
1517,Kliniek voor Parodontologie Rotterdam,01mgbxm56
1518,Natuur- en GezondheidsProducten Nederland,00gtzdm25
1519,Royal Dutch Lawn Tennis Federation,02jhjfr59
1520,Medimate (Netherlands),04p56b975
1521,Merem,03en95y37
1522,Nederlandse Vereniging voor Heelkunde,04dm9th67
1523,Innopastry (Netherlands),03c8kfz86
1524,Phelps Stichting voor Spastici,0230gcj41
1525,InSpine,04qnj3s85
1526,Lelie Zorggroep,038kt0m24
1527,Nijmegen Institute for Scientist Practitioners in Addiction,01ydthg97
1528,MS4 Research Institute,00mptwf92
1529,Noordwest Ziekenhuisgroep,00bc64s87
1530,Multiple Sclerose Vereniging Nederland,0182mv832
1531,Polyganics (Netherlands),021hkh665
1532,LINK (Netherlands),05eqpm581
1533,Stichting Artsenlaboratorium en Trombosedienst,00xe2gs46
1534,Proteion,035thvx71
1535,Psychotherapy & Movement,02nr63q87
1536,Sint Maartenskliniek,042yqf226
1537,IVO Addiction Research Institute,03w498803
1538,Stichting Afasie Nederland,02xqfym19
1539,SilverFit (Netherlands),054svy457
1540,SIR Institute for Pharmacy Practice and Policy,04prjvw86
1541,AO Nederland,0540d1y92
1542,Spieren voor Spieren,01d22zt92
1543,Stichting ALS Nederland,04gffpy86
1544,SPRINT,01jbeyb43
1545,Stichting Stoffels-Hornstra,05qg0fx21
1546,TeamAlert,04qc37m11
1547,Sport Medisch Centrum Papendal,02wmkpz59
1548,Rijnlands Revalidatie Centrum,059gavv29
1549,RINO Zuid,030zk4850
1550,Teva Pharmaceuticals (Netherlands),02s6t9r74
1551,Brijder,04whgpk43
1552,Stichting Zorgondersteuningsfonds,01k2ap794
1553,Stichting Emmafonds,00qmvv685
1554,Stichting Gezondheidscentra Eindhoven,02cwrcd13
1555,Stichting Vrienden van het Hart,0029ghb74
1556,Stichting HemoBase,00x5ydx53
1557,Stichting Kenniscentrum Dementie op Jonge Leeftijd,010xsbj02
1558,Dutch Health Care Inspectorate,03qdk1w56
1559,Stichting LOOP,0479zah75
1560,Vereniging Nederland-Davos,001edkr35
1561,Vereniging van Zorgaanbieders voor Zorgcommunicatie,05beaz940
1562,Wantveld,013e4mp15
1563,Stichting Weeshuis der Doopsgezinden,02r0jj466
1564,UCB Pharma (Netherlands),04gca2h74
1565,Stofberg Preventie & Coaching,01nxgpa50
1566,Umenz (Netherlands),0013dpg50
1567,Willem Meindert de Hoop Stichting,05k3cv262
1568,Vitromics (Netherlands),00af9q554
1569,Stichting Physico,00g715g80
1570,Zorgverzekeraars Nederland,042v6ch48
1571,Yulius,03jftj094
1572,ZZG zorggroep,053ad7843
1573,Werkgoed (Netherlands),05nxrmr92
1574,Rugpoli,02w1dxn42
1575,TIAS School for Business and Society,03q7ay915
1576,Netherlands Institute of International Relations Clingendael,04vbm7a71
1577,Netherlands Institute for Multiparty Democracy,04syg0e16
1578,International Commission for the Hydrology of the Rhine Basin,04fc1vj20
1579,Advanced Research Center for Nanolithography (Netherlands),04xe7ws48
1580,QuTech,04wf30j82
1581,Health Action International,0229rjp19
1582,Rijksmuseum,006wjwp03
1583,Prexton Therapeutics (Netherlands),02kras730
1584,Exor (Netherlands),04nzfkq05
1585,Cordis Automation (Netherlands),05vft1j67
1586,Nectaerra,0072ngz93
1587,Dutch Art Institute,023p2b446
1588,ISTEQ (Netherlands),00r2sd878
1589,Unilever Foods Innovation Centre,04nq8gx07
1590,Politieacademie,01htwz965
1591,KPMG (Netherlands),03xvagj73
1592,Delta Institute for Theoretical Physics,01yx4wq53
1593,Amsterdam University Medical Centers,05grdyy37
1594,HZPC (Netherlands),03v44jk32
1595,Port of Moerdijk,00nhmr817
1596,Scalda,01dcz6f16
1597,GreyNet International,01pxfxj80
1598,Brightlands Materials Center,0360ybs31
1599,Scionix (Netherlands),04z3q6371
1600,Dutch Butterfly Conservation,01yt2j759
1601,Dutch Institute for Clinical Auditing,014stvx20
1602,Single Cell Discoveries (Netherlands),00v50wt26
1603,Centrum voor Gynaecologische Oncologie Amsterdam,03sxzz606
1604,Dutch Heart Registry,01eh42f79
1605,Joep Lange Institute,01cgvw868
1606,Atos (Netherlands),04ve2jr14
1607,National Health Care Institute,000kng648
1608,Rotterdam Stroke Service,0232dj695
1609,OMERACT Patient Research Partner Network,04b4r9r69
1610,ERN GUARD-Heart,055s7a943
1611,De Bastei,04y2aw426
1612,Artevelde University College Ghent,04ffw0491
1613,Haute École Albert Jacquard,00zx7z876
1614,Institut National Supérieur des Arts du Spectacle et des Techniques de Diffusion,0578r5v59
1615,Institut Supérieur de Musique et de Pédagogie,01hr7tp17
1616,Haute École de la Ville de Liège,03y37ca41
1617,Haute École Galilée,028rd3808
1618,Haute École Provinciale de Hainaut Condorcet,02a22tx41
1619,European Parliament,058fj5k57
1620,European Society of Human Reproduction and Embryology,028sbah75
1621,Agfa HealthCare,05raay295
1622,Directorate-General for Trade,04h8m0888
1623,French Community of Belgium,04q01pf08
1624,European Conference for AeroSpace Sciences,04kd9rb82
1625,European Network for Smoking and Tobacco Prevention,01hfc4a93
1626,International Planned Parenthood Federation,01dez6v88
1627,Exmar (Belgium),01t6xjs55
1628,Material (Belgium),026p72y65
1629,Médecins Sans Frontières,03rfn9b75
1630,Belgian American Educational Foundation,014rsed66
1631,Vlaamse Liga tegen Kanker,05fsa3j22
1632,Association of Schools of Public Health in the European Region,01fen8d67
1633,Evangelical Theological Faculty,053e9nw85
1634,Infor Jeunes Bruxelles,02n64v793
1635,Catholic University College of Bruges–Ostend,0113zvv22
1636,Service Public Federal Finances,0144xq035
1637,Turbowinds (Belgium),03z3p7a13
1638,Hogeschool PXL,03qsbr555
1639,Life Sciences Research Partners,05neag745
1640,European Cancer Prevention,02x78ab05
1641,AliénorEU,040jnxh95
1642,Puratos (Belgium),019gvtj90
1643,European Association for Battery Hybrid and Fuel Cell Electric Vehicles,01q65bj34
1644,European Biomass Association,02fq4p941
1645,Federal Agency for Food Chain Safety,00sqes684
1646,Agoria (Belgium),0546cha72
1647,CRM Group (Belgium),03cmvza02
1648,Centre Hospitalier Chrétien,002atrf55
1649,CrossLang (Belgium),01dpfdz03
1650,Federal Department of Justice,04cefae43
1651,Federation of the European Sporting Goods Industry,02v226c57
1652,Digipolis (Belgium),04gehpa59
1653,e-Forum,035hs0289
1654,Falex Tribology (Belgium),01a669d22
1655,EuroGeoSurveys,00e1c8t20
1656,European Centre for Knowledge and Technology Transfer,031x5zp43
1657,"European Council for Construction Research, Development and Innovation",00d7nha28
1658,European Disability Forum,02jfqby89
1659,European Federation of Allergy and Airways Diseases Patients Associations,02j9tgd14
1660,European Genetic Alliances Network,053g97n06
1661,European Passengers' Federation,05509w645
1662,European State Forest Association,0141hdg13
1663,Eurogas,01f8pxc90
1664,Henkel (Belgium),04pthvp83
1665,GS1 Belgium & Luxembourg,04xybmk80
1666,Materia Nova,05a2hgt53
1667,Ministry of the Brussels-Capital Region,043zw2312
1668,Orange (Belgium),03k3dgs02
1669,Population and Social Policy Consultants,02z1yy887
1670,Pour la Solidarité,03kvy9649
1671,Galapagos (Belgium),04e4j5d46
1672,SMB (Belgium),03jbf2g44
1673,Ogeda (Belgium),045kh6832
1674,Pfizer (Belgium),01zk1vt68
1675,Fondation Marie et Alain Philippson,00my48t58
1676,Univercells (Belgium),04k1aq759
1677,Asahi Glass (Belgium),027kczr92
1678,Plastic Omnium (Belgium),046xmah45
1679,Biodiversity Information Standards,03k171441
1680,European Peacebuilding Liaison Office,004f9my84
1681,Stichting Euregio Maas-Rijn,0549g6963
1682,Atlas Copco (Belgium),04hww2965
1683,European Platform of Women Scientists,057wy2y58
1684,Wiener - Anspach Foundation,013ww9721
1685,International Union of Radio Science,03esfes81
1686,National Bank of Belgium,054jfj847
1687,Wallonie-Bruxelles International,008vsyy18
1688,European Commission,00k4n6c32
1689,Ghent University Hospital,00xmkp704
1690,Universitair Ziekenhuis Leuven,0424bsv16
1691,Antwerp University Hospital,01hwamj44
1692,CHU Dinant Godinne UCL Namur,00ntbvq76
1693,Hôpital de Jolimont,01jn2rz36
1694,Jessa Hospital,00qkhxq50
1695,Ziekenhuisnetwerk Antwerpen Stuivenberg,05dpzfc16
1696,Terumo (Belgium),043vk3t22
1697,Novasep (Belgium),01k7ze855
1698,Association Nationale d’Aide aux personnes Handicapées,05smc1464
1699,Association Pharmaceutique Belge,037jjwb78
1700,Hart voor Research Aalst,00a43s158
1701,Grand Charleroi Hospital,05ma41w62
1702,European Defence Agency,02mkv8r24
1703,Network of European Foundations,05aznfd39
1704,Boston Scientific (Belgium),01s361a76
1705,"Departement Cultuur, Jeugd en Media",044g5sj75
1706,Tricolast (Belgium),019rxjv66
1707,Organ Recovery Systems (Belgium),02dt6qg89
1708,Network of the Universities from the Capitals of Europe,04q2cc503
1709,Institute for Radioelements,01wywr782
1710,EGMONT – The Royal Institute for International Relations,04y6cx804
1711,Institut D’Eco-Pédagogie,01ber0266
1712,European Network of Building Research Institutes,01j6bp769
1713,Flemish Organization for Immovable Heritage,043ddq142
1714,Churches’ Commission for Migrants in Europe,01cdkgk90
1715,European Plasticisers,04dt6nf05
1716,Flanders Environment Agency,04f41jv37
1717,International Council of Marine Industry Associations,01y434d35
1718,Anheuser-Busch InBev (Belgium),023es3c27
1719,Amgen (Belgium),03bhmb905
1720,European Energy Research Alliance,02tszw848
1721,Center for Beta Cell Therapy in Diabetes,00gef5g33
1722,University of Antwerp,008x57b05
1723,Solvay (Belgium),01g8djv19
1724,Vrije Universiteit Brussel,006e5kg04
1725,Numerical Mechanics Applications International (Belgium),02dgmb809
1726,Centre hospitalier Etterbeek-Ixelles,02v4ner66
1727,Leuven Institute for Fertility and Embryology,012rp6f89
1728,AZ Groeninge,01cz3wf89
1729,AZ Sint-Blasius,0411byy62
1730,UCB Pharma (Belgium),01n029866
1731,3E (Belgium),03d33vh19
1732,Centre d’Economie rurale,05bh7ff72
1733,Confederation of European Forest Owners,02qwdzc67
1734,European Network of Science Centres and Museums,05bqk3m74
1735,Veterinary and Agrochemical Research Centre,0153sam53
1736,Belgian Road Research Centre,0289e7d92
1737,Agilent Technologies (Belgium),012bn4v93
1738,Avia-GIS (Belgium),055dnb550
1739,Bekaert (Belgium),00d5z2352
1740,Community of European Shipyards Associations,03bdeb788
1741,Arcadia International,039r8xz84
1742,ASCO Industries (Belgium),03hsbk852
1743,Devan Chemicals (Belgium),04831wp37
1744,Aquaplus (Belgium),04v6x2017
1745,EASN Technology Innovation Services BVBA,00vcg0k36
1746,CECIMO (Belgium),054yr2s43
1747,Health Information Management,02zmq8s40
1748,Hexagon (Belgium),00k9s8x90
1749,European Aquaculture Society,03rsjpm20
1750,Hydrogen Fuel Cells and Electro-Mobility in European Regions,01dhk3z45
1751,European Business and Innovation Centre Network,029x65353
1752,European Food Information Council,02nsnn902
1753,European Organisation for Security,05pd7nw13
1754,European Union Road Federation,02qcxga94
1755,European Virtual Institute on Knowledge-based Multifunctional Materials,05xrtfh49
1756,International Road Transport Union,045b8aq47
1757,Philips (Belgium),05bsjqt55
1758,Materialise (Belgium),00tc93763
1759,ProDigest (Belgium),03g3gc902
1760,KitoZyme (Belgium),008a8ch32
1761,Prospex (Belgium),051ehts03
1762,Minerva Consulting and Communication,02dzq0z59
1763,Raffinerie Tirlemontoise (Belgium),04chcgr85
1764,Royal Museum for Central Africa,001805t51
1765,STMicroelectronics (Belgium),02km85a12
1766,StratiCELL (Belgium),0472xg466
1767,Sociétés Anonyme Belge de Constructions Aéronautiques (Belgium),05kc7vw19
1768,European Centre for Ecotoxicology and Toxicology of Chemicals,00v8ry163
1769,European Society for Paediatric Oncology,0186mhr93
1770,The German Marshall Fund of the United States,038jw0f49
1771,Airports Council International Europe,040xcjs75
1772,European Remanufacturing Council,009n4zx75
1773,Mophradat,0037jxv73
1774,Service Volontaire International,01a0hfp29
1775,Iridium Kankernetwerk,04hewny41
1776,Drylock Technologies (Belgium),051dcnw66
1777,Walloon Excellence in Lifesciences and Biotechnology,04qbvw321
1778,Antwerp Management School,00hm4a331
1779,Vlaams Patiëntenplatform,01nrhd027
1780,Flemish Institute for Archives,02sdxcs63
1781,Water-link (Belgium),05f325a59
1782,FENS Kavli Network of Excellence,04pvsjf17
1783,European Corporate Governance Institute,04egehb02
1784,National MS Center Melsbroek,03dgx1q54
1785,Agentschap voor Natuur en Bos,04wcznf70
1786,Vlaamse Interuniversitaire Raad,00q3h2974
1787,Brussels Office of Helmholtz Association,05sgy1v64
1788,World Savings and Retail Banking Institute,03cp7he26
1789,Europe Hospitals,00w1jf336
1790,Ablynx (Belgium),05s030550
1791,Erasmus University College Brussels,01767d733
1792,Brussels Management School,01kdhhd16
1793,Haute École en Hainaut,007cpvh39
1794,Académie Royale des Beaux-Arts,0200zrw72
1795,Académie Royale des Beaux-Arts de Liège,01k0y5630
1796,École de Recherche Graphique,03ba15j53
1797,Arts²,00tf9x563
1798,Haute École Libre Mosane,052x1x555
1799,Haute École de Namur-Liège-Luxembourg,051e52h07
1800,Besins Healthcare (Belgium),04fvvze29
1801,Biogen (Belgium),04pg1df08
1802,Cipla (Belgium),05cm6kv55
1803,Fluidda (Belgium),03wj3v998
1804,Zambon (Belgium),04r000b45
1805,Clinic of Hope,03z222993
1806,Clinique Saint Pierre,009w8mm15
1807,Amis de l'Institut Bordet,0073n0s52
1808,Belgian Brain Tumor Support,02fdpqp39
1809,International Society for Military Law and the Law of War,006knrb30
1810,"Directorate-General for Education, Youth, Sport and Culture",0481qb682
1811,European Society of Biomechanics,0031f9587
1812,European Copper Institute,01ep8wa33
1813,European Federation of Pharmaceutical Industries and Associations,00g1x4v36
1814,Statistics Belgium,0246a9012
1815,Strategic Initiative Materials in Flanders,03bwk9n44
1816,Plastics Recyclers Europe,03kqbjd86
1817,Sioen Industries (Belgium),03ks2qn81
1818,Rode Kruis-Vlaanderen,00zqa9n78
1819,Biomedical Informatics Research Center Antwerp,02y3cnq68
1820,Institute of Pathology and Genetics,00zam0e96
1821,European Research Council,0472cxd90
1822,Stichting tegen Kanker,01h3dr788
1823,European Foundation for Alcohol Research,04g6qfd94
1824,Innovative Medicines Initiative,019af4n30
1825,Aalterpaint (Belgium),03t8x1c03
1826,Advanced Coatings (Belgium),01jcgc273
1827,European Automobile Manufacturers Association,01n7rsn58
1828,Association des Operateurs Postaux Publics Europeens,028evh536
1829,Bruegel,03e6bna46
1830,Bio Base Europe,05s43gd64
1831,Concawe,009c1h633
1832,CNH Industrial (Belgium),007qfc639
1833,Dekimo (Belgium),00pm11v55
1834,Europlasma (Belgium),043rf9d68
1835,Euroscreen (Belgium),01yz68468
1836,International Diabetes Federation,04t34tv83
1837,Eonic Systems (Belgium),045fjnt03
1838,Flanders Color (Belgium),03k5mg797
1839,Flanders Make (Belgium),02ndjfz59
1840,DNAVision (Belgium),00sddvp48
1841,Forest-based Sector Technology Platform,04gk6e387
1842,EuropaBio,029pbd337
1843,European Convention for Constructional Steelwork,03jwfrf17
1844,European Distribution System Operators for Smart Grids,02vhrn167
1845,Directorate-General for Energy,04gkw9q47
1846,European Geothermal Energy Council,03bvy3496
1847,European Heat Pump Association,05e7hwa20
1848,Huntsman (Belgium),03w1c1p82
1849,Hydrogenics (Belgium),04cj8sj38
1850,International Bureau for Environmental Studies,047k18g44
1851,Research Institute for Nature and Forest,00j54wy13
1852,Institut Belge pour la Sécurité Routière,02efwpm71
1853,Islenet,009x4vx18
1854,Nuance Communications (Belgium),01zcb7j14
